time	roll	pitch	yew	p	q	r	Ail	Ele	Rud	Throttle	dt	freq
14.2274	-2.48	0.31	-137.07	2.14	-33	36.28	1522	1500	1515	1454	0.0029	344
14.2303	-2.52	0.23	-136.78	-2.13	-35.44	-37.62	1522	1500	1515	1454	0.0029	344
14.2332	-2.53	0.19	-136.51	-8.29	-21.29	-81.64	1522	1500	1515	1454	0.0029	344
14.2361	-2.53	0.12	-136.18	-13.6	-18.31	-86.89	1522	1500	1515	1454	0.0029	344
14.239	-2.56	0.07	-135.77	-4.69	-15.74	-77.19	1522	1500	1515	1454	0.0029	344
14.2419	-2.57	0.02	-135.26	4.39	-27.15	-61.16	1522	1500	1515	1454	0.0029	344
14.2448	-2.54	-0.05	-134.68	5.43	-27.57	-62.5	1522	1500	1515	1454	0.0029	344
14.2477	-2.51	-0.09	-134.02	7.38	-35.5	-71.22	1522	1500	1515	1454	0.0029	344
14.2506	-2.51	-0.11	-133.33	10.12	-29.83	-83.29	1522	1500	1515	1454	0.0029	344
14.2535	-2.46	-0.09	-132.65	24.39	-20.26	-94.14	1522	1500	1515	1454	0.0029	344
14.2564	-2.45	-0.07	-131.87	31.59	-3.12	-73.29	1522	1500	1515	1454	0.0029	344
14.2593	-2.34	-0.04	-131.01	22.56	8.22	-3.84	1522	1500	1515	1454	0.0029	344
14.2622	-2.29	0.04	-130.09	17.08	19.68	92.44	1522	1500	1515	1454	0.0029	344
14.2651	-2.27	0.09	-129.18	10.25	9.01	162.56	1522	1500	1515	1454	0.0029	344
14.268	-2.28	0.07	-128.44	-2.01	-5.13	143.17	1522	1500	1515	1454	0.0029	344
14.2709	-2.21	0.07	-127.9	8.72	-17.57	64.15	1522	1500	1515	1454	0.0029	345
14.2738	-2.13	0.11	-127.52	10.12	-6.6	-14.2	1522	1500	1515	1454	0.0029	344
14.2767	-2.03	0.09	-127.2	15.06	-8.12	-54.94	1522	1500	1515	1454	0.0029	344
14.2796	-1.94	0.1	-126.85	22.08	-0.44	-55.18	1522	1500	1515	1454	0.0029	344
14.2825	-1.85	0.11	-126.43	24.76	-2.15	-33.35	1522	1500	1515	1454	0.0029	344
14.2854	-1.64	0.05	-125.95	24.03	1.21	-0.24	1522	1500	1515	1454	0.0029	344
14.2883	-1.58	-0.06	-125.43	16.65	2.18	35.61	1522	1500	1515	1454	0.0029	344
14.2912	-1.51	-0.11	-124.91	9.88	-2.15	67.32	1522	1500	1515	1454	0.0029	344
14.2941	-1.47	-0.15	-124.44	5.37	-1.41	88.3	1522	1500	1515	1454	0.0029	344
14.297	-1.44	-0.15	-124.02	1.1	-7.63	99.64	1522	1500	1515	1454	0.0029	344
14.2999	-1.44	-0.18	-123.71	-7.92	-2.57	92.5	1522	1500	1515	1454	0.0029	344
14.3028	-1.48	-0.08	-123.5	-10.49	-7.21	68.48	1522	1500	1515	1454	0.0029	344
14.3057	-1.61	-0.13	-123.37	-13.53	-4.22	40.73	1522	1500	1515	1454	0.0029	344
14.3086	-1.44	-0.22	-123.28	-20.42	-18.73	26.53	1522	1500	1515	1454	0.0029	344
14.3115	-1.5	-0.33	-123.23	-14.33	-8.12	20.86	1522	1500	1515	1454	0.0029	344
14.3144	-1.52	-0.4	-123.19	3.9	-23.12	25.49	1522	1500	1515	1454	0.0029	344
14.3173	-1.63	-0.62	-123.13	-6.58	-28.12	29.39	1522	1500	1515	1454	0.0029	344
14.3202	-1.71	-0.72	-123.05	-1.16	-35.01	38.78	1522	1500	1515	1454	0.0029	345
14.3231	-1.74	-0.89	-122.95	-1.22	-28	48.05	1522	1500	1515	1454	0.0029	344
14.326	-1.76	-1.02	-122.86	-7.56	-29.95	45.13	1522	1500	1515	1454	0.0029	344
14.3289	-1.82	-1.11	-122.8	-12.31	-34.46	33.78	1522	1500	1515	1454	0.0029	344
14.3318	-2.03	-1.41	-122.78	-0.91	-19.46	11.95	1522	1500	1515	1454	0.0029	344
14.3347	-2.12	-1.63	-122.77	-7.25	-21.78	-2.68	1522	1500	1515	1454	0.0029	345
14.3376	-2.08	-1.74	-122.74	-7.19	-15.74	-8.11	1522	1500	1515	1454	0.0029	344
14.3405	-2.05	-1.83	-122.68	5.25	-18.37	2.14	1522	1500	1515	1454	0.0029	344
14.3434	-2.09	-1.96	-122.6	-2.25	-11.29	16.59	1522	1500	1515	1454	0.0029	344
14.3463	-2.09	-2.05	-122.5	-3.47	-7.7	20.61	1522	1500	1515	1454	0.0029	344
14.3492	-2.18	-2.23	-122.4	8.29	-10.81	15.31	1522	1500	1515	1454	0.0029	345
14.3521	-2.08	-2.37	-122.31	11.1	-10.26	-0.24	1522	1500	1515	1454	0.0029	344
14.355	-2.24	-2.46	-122.21	12.01	-6.54	-11.46	1522	1500	1515	1454	0.0029	344
14.3579	-1.99	-2.37	-122.11	6.1	-2.09	-18.47	1522	1500	1515	1454	0.0029	344
14.3608	-1.87	-2.35	-121.99	2.99	3.59	-26.03	1522	1500	1515	1454	0.0029	344
14.3637	-1.69	-2.32	-121.84	1.47	-0.81	-22.25	1522	1500	1515	1454	0.0029	344
14.3666	-1.74	-2.43	-121.67	7.32	1.94	-13.11	1522	1500	1515	1454	0.0029	344
14.3695	-1.65	-2.5	-121.47	-0.24	4.32	-4.45	1522	1500	1515	1454	0.0029	344
14.3724	-1.53	-2.49	-121.27	1.22	6.57	-3.47	1522	1500	1515	1454	0.0029	344
14.3753	-1.53	-2.5	-121.06	3.29	5.23	-3.59	1522	1500	1515	1454	0.0029	344
14.3782	-1.57	-2.5	-120.83	7.38	3.83	-2.68	1522	1500	1515	1454	0.0029	344
14.3811	-1.49	-2.6	-120.58	6.53	8.52	6.89	1522	1500	1515	1454	0.0029	345
14.384	-1.47	-2.63	-120.31	14.27	12.06	21.89	1522	1500	1515	1454	0.0029	344
14.3869	-1.47	-2.64	-120.06	19.09	10.17	35.73	1522	1500	1515	1454	0.0029	344
14.3898	-1.49	-2.68	-119.84	23.54	15.6	37.87	1522	1500	1515	1454	0.0029	344
14.3927	-1.51	-2.72	-119.66	17.14	16.57	36.34	1522	1500	1515	1454	0.0029	344
14.3956	-1.54	-2.67	-119.51	6.4	10.72	29.39	1522	1500	1515	1454	0.0029	344
14.3985	-1.51	-2.57	-119.36	-8.53	4.87	25	1522	1500	1515	1454	0.0029	344
14.4014	-1.56	-2.58	-119.21	-5.73	2.55	28.54	1522	1500	1515	1454	0.0029	345
14.4043	-1.58	-2.53	-119.04	-5.18	6.82	40.13	1522	1500	1515	1449	0.0029	344
14.4072	-1.63	-2.55	-118.87	-5.3	5.17	56.47	1522	1500	1515	1449	0.0029	345
14.4101	-1.7	-2.47	-118.75	-5.18	3.65	58.48	1522	1500	1515	1449	0.0029	344
14.413	-1.8	-2.2	-118.69	-18.11	-3.73	42.02	1522	1500	1515	1449	0.0029	344
14.4159	-1.9	-2.27	-118.67	-30.06	-5.26	12.56	1522	1500	1515	1449	0.0029	344
14.4188	-1.96	-2.19	-118.65	-33.84	0.78	-13.11	1522	1500	1515	1449	0.0029	344
14.4217	-2.13	-2.36	-118.6	-21.28	-9.71	-3.96	1522	1500	1515	1449	0.0029	345
14.4246	-2.09	-2.29	-118.51	-14.08	-5.87	15.73	1522	1500	1515	1449	0.0029	344
14.4275	-2.28	-2.27	-118.45	-8.84	-5.38	21.28	1522	1500	1515	1449	0.0029	344
14.4304	-2.48	-2.43	-118.41	-17.19	-4.16	2.81	1522	1500	1515	1449	0.0029	344
14.4333	-2.56	-2.42	-118.36	-22.74	-5.2	-23.78	1522	1500	1515	1449	0.0029	345
14.4362	-2.59	-2.26	-118.25	-21.58	-8.55	-32.62	1522	1500	1515	1449	0.0029	345
14.4391	-2.72	-2.22	-118.12	-10.3	-2.63	-16.58	1522	1500	1515	1449	0.0029	344
14.442	-2.78	-2.19	-117.97	-4.21	2.37	7.93	1522	1500	1515	1449	0.0029	344
14.4449	-2.87	-2.14	-117.81	2.26	5.84	16.28	1522	1500	1515	1449	0.0029	344
14.4478	-2.93	-2.15	-117.67	-3.53	10.23	0.25	1522	1500	1515	1449	0.0029	344
14.4507	-2.97	-2.09	-117.53	-10.67	4.44	-18.23	1522	1500	1515	1449	0.0029	344
14.4536	-2.93	-2.05	-117.35	-7.07	3.16	-18.47	1522	1500	1515	1449	0.0029	344
14.4565	-3.03	-2.1	-117.16	0.25	6.15	2.75	1522	1500	1515	1449	0.0029	344
14.4594	-3.02	-1.97	-116.92	15.31	13.65	25	1522	1500	1515	1449	0.0029	344
14.4623	-3.05	-1.87	-116.69	11.89	13.28	39.03	1522	1500	1515	1449	0.0029	345
14.4652	-3.11	-1.84	-116.48	11.28	15.29	36.28	1522	1500	1515	1449	0.0029	343
14.4681	-3.2	-1.79	-116.32	6.16	12.67	23.78	1522	1500	1515	1449	0.0029	344
14.471	-3.18	-1.71	-116.18	-0.12	12.43	12.08	1522	1500	1515	1449	0.0029	344
14.4739	-3.16	-1.67	-116.06	-6.89	11.63	5.19	1522	1500	1515	1449	0.0029	345
14.4768	-3.1	-1.58	-115.91	-4.21	13.95	4.03	1522	1500	1515	1449	0.0029	344
14.4797	-3.04	-1.45	-115.77	4.09	14.62	9.45	1522	1500	1515	1449	0.0029	345
14.4826	-2.9	-1.28	-115.6	3.6	18.4	18.91	1522	1500	1515	1449	0.0029	344
14.4855	-2.78	-1.13	-115.45	15.55	19.8	22.08	1522	1500	1515	1449	0.0029	344
14.4884	-2.73	-0.99	-115.3	11.04	21.82	17.56	1522	1500	1515	1449	0.0029	345
14.4913	-2.75	-0.97	-115.2	5.19	22.79	9.33	1522	1500	1515	1449	0.0029	344
14.4942	-2.67	-0.95	-115.1	7.56	20.84	-2.19	1522	1500	1515	1449	0.0029	344
14.4971	-2.51	-0.93	-114.99	8.42	22.49	-6.34	1522	1500	1515	1449	0.0029	344
14.5	-2.19	-0.81	-114.86	8.29	21.51	-4.02	1522	1500	1515	1449	0.0029	344
14.5029	-1.99	-0.62	-114.71	13.23	24.5	1.77	1522	1500	1515	1449	0.0029	345
14.5058	-1.98	-0.54	-114.56	21.16	28.52	5.37	1522	1500	1515	1449	0.0029	345
14.5087	-1.97	-0.58	-114.42	17.44	27.67	6.59	1522	1500	1515	1449	0.0029	345
14.5116	-1.94	-0.56	-114.29	13.6	23.22	2.44	1522	1500	1515	1449	0.0029	344
14.5145	-1.85	-0.28	-114.14	10.79	14.44	1.89	1522	1500	1515	1449	0.0029	344
14.5174	-1.84	-0.2	-113.99	3.84	15.54	2.32	1522	1500	1515	1449	0.0029	345
14.5203	-1.92	-0.2	-113.83	-2.92	10.23	6.77	1522	1500	1515	1449	0.0029	344
14.5232	-1.9	-0.13	-113.66	-7.68	11.76	9.76	1522	1500	1515	1449	0.0029	344
14.5261	-1.94	-0.02	-113.5	-11.64	11.02	7.5	1522	1500	1515	1449	0.0029	344
14.529	-2.06	-0.06	-113.35	-8.11	6.82	4.82	1522	1500	1515	1449	0.0029	344
14.5319	-2.05	-0.01	-113.19	-9.81	12.55	2.99	1522	1500	1515	1449	0.0029	344
14.5348	-2.01	0.01	-113.02	-12.8	6.76	2.99	1522	1500	1515	1447	0.0029	345
14.5377	-2.1	0.01	-112.84	-11.83	0.23	5.55	1522	1500	1515	1447	0.0029	344
14.5406	-2.12	0.04	-112.64	-13.6	-2.33	8.84	1522	1500	1515	1445	0.0029	344
14.5435	-2.21	0.04	-112.44	-16.64	-1.84	9.58	1522	1500	1515	1445	0.0029	344
14.5464	-2.21	0.03	-112.25	-10.42	-4.59	8.36	1522	1500	1515	1445	0.0029	344
14.5493	-2.09	-0.05	-112.07	-12.68	-2.39	10.06	1522	1500	1515	1445	0.0029	344
14.5522	-2.17	-0.15	-111.89	-12.68	3.34	11.28	1522	1500	1515	1445	0.0029	344
14.5551	-2.27	-0.17	-111.7	-1.34	0.78	12.63	1522	1500	1515	1445	0.0029	344
14.558	-2.34	-0.23	-111.5	-1.52	6.82	15.86	1522	1500	1515	1445	0.0029	344
14.5609	-2.49	-0.4	-111.29	1.16	6.39	22.08	1522	1500	1515	1445	0.0029	345
14.5638	-2.55	-0.47	-111.1	7.2	3.28	27.32	1522	1500	1515	1442	0.0029	344
14.5667	-2.59	-0.45	-110.92	7.32	4.99	28.23	1522	1500	1515	1442	0.0029	344
14.5696	-2.83	-0.41	-110.77	1.22	-0.26	27.81	1522	1500	1515	1439	0.0029	344
14.5725	-2.64	-0.26	-110.66	-0.24	2.67	21.47	1522	1500	1515	1439	0.0029	344
14.5754	-2.46	0.03	-110.57	-4.27	4.19	21.77	1522	1500	1515	1439	0.0029	345
14.5783	-2.49	0.11	-110.48	7.56	9.87	30.49	1522	1500	1515	1438	0.0029	344
14.5812	-2.56	0.15	-110.43	14.33	10.29	38.11	1522	1500	1515	1438	0.0029	344
14.5841	-2.6	0.17	-110.4	13.17	6.21	42.08	1522	1500	1515	1432	0.0029	344
14.587	-2.7	0.26	-110.39	4.51	-2.02	40.06	1522	1500	1515	1432	0.0029	344
14.5899	-2.78	0.18	-110.41	2.62	-0.38	36.28	1522	1500	1515	1432	0.0029	345
14.5928	-2.53	0.21	-110.41	0.37	-4.77	37.99	1522	1500	1515	1420	0.0029	344
14.5957	-2.48	0.17	-110.41	0	-3.79	40.92	1522	1500	1515	1420	0.0029	344
14.5986	-2.46	0.29	-110.43	13.9	3.46	38.84	1522	1500	1515	1420	0.0029	345
14.6015	-2.46	0.27	-110.49	7.38	-2.63	34.82	1522	1500	1515	1405	0.0029	344
14.6044	-2.43	0.3	-110.59	-0.42	-1.23	16.89	1522	1500	1515	1405	0.0029	345
14.6073	-2.35	0.32	-110.68	2.2	1.15	-4.69	1522	1500	1515	1385	0.0029	345
14.6102	-2.24	0.34	-110.77	-2.44	-5.81	-20.3	1522	1500	1515	1385	0.0029	344
14.6131	-2.29	0.27	-110.83	5.86	1.94	-26.7	1522	1500	1515	1365	0.0029	344
14.616	-2.3	0.26	-110.86	0.06	4.5	-24.51	1522	1500	1515	1365	0.0029	344
14.6189	-2.29	0.35	-110.83	-5	4.8	-21.16	1522	1500	1515	1365	0.0029	344
14.6218	-2.27	0.29	-110.77	-6.52	5.96	-21.28	1522	1500	1515	1337	0.0029	344
14.6247	-2.19	0.27	-110.67	-6.58	0.84	-16.16	1522	1500	1515	1337	0.0029	344
14.6276	-2.21	0.31	-110.53	-10.91	0.78	-7.19	1522	1500	1515	1303	0.0029	344
14.6305	-2.26	0.33	-110.38	-9.39	6.63	-1.95	1522	1500	1515	1303	0.0029	344
14.6334	-2.37	0.32	-110.21	-7.92	7.67	-0.06	1522	1500	1515	1303	0.0029	344
14.6363	-2.22	0.39	-110.03	-8.66	3.34	2.81	1522	1500	1515	1276	0.0029	344
14.6392	-2.33	0.35	-109.85	-2.19	6.33	11.34	1522	1500	1515	1276	0.0029	344
14.6421	-2.43	0.34	-109.67	-4.88	8.22	20.43	1522	1500	1515	1256	0.0029	345
14.645	-2.42	0.43	-109.5	-6.83	9.44	17.63	1522	1500	1515	1256	0.0029	344
14.6479	-2.67	0.51	-109.34	-3.35	6.76	15.37	1522	1500	1515	1256	0.0029	344
14.6508	-2.74	0.76	-109.19	3.6	1.45	14.82	1522	1500	1515	1236	0.0029	345
14.6537	-2.81	0.88	-109.06	-5.36	7.91	19.21	1522	1500	1515	1236	0.0029	344
14.6566	-2.75	1.09	-108.94	2.38	4.32	11.59	1522	1500	1515	1236	0.0029	344
14.6595	-2.73	1.34	-108.81	-1.16	5.29	16.28	1522	1500	1515	1217	0.0029	344
14.6624	-2.5	1.35	-108.72	-1.16	8.34	15.8	1522	1500	1515	1217	0.0029	344
14.6653	-2.33	1.53	-108.63	13.42	-17.94	11.28	1522	1500	1515	1203	0.0029	345
14.6682	-2.02	1.42	-108.57	33.6	-55.87	7.93	1522	1500	1515	1203	0.0029	344
14.6711	-1.68	0.85	-108.53	26.47	-98.61	12.87	1522	1500	1515	1191	0.0029	344
14.674	-1.41	0.21	-108.49	-22.8	-55.01	7.08	1522	1500	1515	1191	0.0029	344
14.6769	-1.39	0.17	-108.47	-1.77	35.23	6.95	1522	1500	1515	1191	0.0029	344
14.6798	-1.42	0.03	-108.5	13.29	4.68	-4.14	1522	1500	1515	1171	0.0029	344
14.6827	-1.34	-0.01	-108.53	-5.49	7.55	-3.05	1522	1500	1515	1171	0.0029	344
14.6856	-1.51	-0.03	-108.53	-5	12.37	6.04	1522	1500	1515	1171	0.0029	345
14.6885	-1.53	0.01	-108.49	0	21.09	10.43	1522	1500	1515	1147	0.0029	344
14.6914	-1.58	0.18	-108.45	-1.71	11.63	7.63	1522	1500	1515	1147	0.0029	344
14.6943	-1.55	0.22	-108.4	4.45	7.85	8.72	1522	1500	1515	1125	0.0029	344
14.6972	-1.44	0.4	-108.4	-2.68	5.78	-0.3	1522	1500	1515	1125	0.0029	344
14.7001	-1.51	0.32	-108.39	-4.27	-5.62	0.19	1522	1500	1515	1106	0.0029	345
14.703	-1.37	0.5	-108.43	-9.69	-10.62	-10.24	1522	1500	1515	1106	0.0029	344
14.7059	-1.45	0.61	-108.43	-5.67	-10.01	-2.56	1522	1500	1515	1106	0.0029	345
14.7088	-1.32	0.73	-108.43	14.51	0.48	0.67	1522	1500	1515	1093	0.0029	344
14.7117	-1.3	0.87	-108.4	5.86	4.62	5.06	1522	1500	1515	1093	0.0029	344
14.7146	-1.33	0.91	-108.4	-3.9	-3.18	-2.56	1522	1500	1515	1093	0.0029	344
14.7175	-1.25	0.9	-108.41	3.84	-3.55	-7.44	1522	1500	1515	1089	0.0029	344
14.7204	-1.36	0.87	-108.42	1.1	-3	4.03	1522	1500	1515	1089	0.0029	344
14.7233	-1.27	0.9	-108.44	-1.89	-2.82	-3.53	1522	1500	1515	1084	0.0029	344
14.7262	-1.32	0.93	-108.4	-2.56	-3.73	6.41	1522	1500	1515	1084	0.0029	345
14.7291	-1.24	0.8	-108.39	1.83	-0.93	4.09	1522	1500	1515	1079	0.0029	345
14.732	-1.14	0.65	-108.4	1.89	-0.87	-4.14	1522	1500	1515	1079	0.0029	344
14.7349	-1.16	0.51	-108.42	-1.95	4.74	-0.91	1522	1500	1515	1079	0.0029	345
14.7378	-1.15	0.51	-108.44	-0.24	6.82	-3.23	1522	1500	1515	1079	0.0029	344
14.7407	-1.15	0.55	-108.43	1.22	3.52	1.41	1522	1500	1515	1079	0.0029	344
14.7436	-1.16	0.54	-108.42	0	1.21	3.54	1522	1500	1515	1079	0.0029	344
14.7466	-1.16	0.6	-108.43	0.73	1.33	-4.39	1522	1500	1515	1079	0.003	338
14.7496	-1.16	0.66	-108.43	0.37	0.29	-2.25	1522	1500	1515	1079	0.003	335
14.7526	-1.15	0.66	-108.43	0.86	-1.6	3.6	1522	1500	1515	1079	0.003	336
14.7556	-1.1	0.6	-108.43	0.06	-1.84	0.25	1522	1500	1515	1079	0.003	336
14.7586	-1.02	0.6	-108.42	-1.89	-0.13	-2.07	1522	1500	1515	1079	0.003	335
14.7616	-0.99	0.55	-108.42	-0.36	2.12	-0.3	1522	1500	1515	1079	0.003	333
14.7646	-0.99	0.53	-108.43	-0.12	1.69	0.49	1522	1500	1515	1079	0.003	336
14.7676	-0.99	0.54	-108.44	-0.91	1.45	-1.77	1522	1500	1515	1079	0.003	336
14.7706	-0.98	0.57	-108.43	-0.06	1.21	-0.67	1522	1500	1515	1079	0.003	335
14.7736	-1.02	0.59	-108.42	-0.18	0.9	2.99	1522	1500	1515	1079	0.003	336
14.7766	-1	0.65	-108.42	0.49	1.09	0.19	1522	1500	1515	1079	0.003	335
14.7796	-0.97	0.66	-108.43	0.55	0.41	-1.7	1522	1500	1515	1079	0.003	336
14.7826	-1.01	0.68	-108.43	-0.42	0.05	-0.61	1522	1500	1515	1079	0.003	336
14.7856	-1	0.7	-108.43	0.49	0.41	-0.61	1522	1500	1515	1079	0.003	336
14.7886	-0.97	0.68	-108.43	-1.16	0.78	1.1	1522	1500	1515	1079	0.003	336
14.7916	-1	0.66	-108.42	0.43	0.84	1.04	1522	1500	1515	1079	0.003	336
14.7946	-0.95	0.67	-108.43	-0.73	0.23	-1.34	1522	1500	1515	1079	0.003	336
14.7976	-1.03	0.65	-108.43	-0.49	0.9	0.43	1522	1500	1515	1079	0.003	336
14.8006	-1	0.67	-108.43	0.31	1.02	-3.78	1522	1500	1515	1079	0.003	336
14.8036	-1.04	0.67	-108.42	-1.16	0.23	2.44	1522	1500	1515	1079	0.003	336
14.8066	-1.02	0.7	-108.42	0.49	1.21	0.37	1522	1500	1515	1079	0.003	336
14.8096	-0.97	0.72	-108.43	-0.12	0.29	-1.58	1522	1500	1515	1079	0.003	336
14.8126	-0.99	0.71	-108.43	0.06	1.21	-0.61	1522	1500	1515	1079	0.003	335
14.8156	-0.94	0.71	-108.43	0.67	1.57	-3.23	1522	1500	1515	1079	0.003	335
14.8186	-0.96	0.69	-108.43	-0.85	0.05	2.32	1522	1500	1515	1079	0.003	336
14.8216	-0.98	0.66	-108.43	0.31	0.78	0.86	1522	1500	1515	1079	0.003	335
14.8246	-0.94	0.68	-108.43	-0.3	0.66	-3.59	1522	1500	1515	1079	0.003	334
14.8276	-0.99	0.66	-108.43	-0.3	0.35	-0.06	1522	1500	1515	1079	0.003	336
14.8306	-0.97	0.66	-108.43	0.19	1.27	-0.48	1522	1500	1515	1079	0.003	335
14.8336	-0.97	0.65	-108.43	-0.18	0.66	-0.24	1522	1500	1515	1079	0.003	336
14.8366	-0.95	0.64	-108.43	0.06	0.66	0.06	1522	1500	1515	1079	0.003	336
14.8396	-0.94	0.66	-108.43	-0.24	0.66	-1.52	1522	1500	1515	1079	0.003	335
14.8426	-0.95	0.67	-108.43	-0.12	0.48	0.55	1522	1500	1515	1079	0.003	336
14.8456	-0.93	0.68	-108.43	-0.3	0.41	-0.55	1522	1500	1515	1079	0.003	336
14.8486	-0.92	0.7	-108.43	0.37	0.72	-2.13	1522	1500	1515	1079	0.003	336
14.8516	-0.92	0.69	-108.43	-0.12	0.66	0.49	1522	1500	1515	1079	0.003	336
14.8546	-0.93	0.68	-108.43	0.06	1.33	1.34	1522	1500	1515	1079	0.003	336
14.8576	-0.9	0.71	-108.43	0.12	0.72	-0.67	1522	1500	1515	1079	0.003	336
14.8606	-0.89	0.68	-108.43	-0.55	0.96	0.43	1522	1500	1515	1079	0.003	335
14.8636	-0.9	0.67	-108.43	-0.06	0.96	-0.06	1522	1500	1515	1079	0.003	334
14.8666	-0.89	0.7	-108.43	-0.3	0.41	-1.16	1522	1500	1515	1079	0.003	336
14.8696	-0.89	0.69	-108.43	-0.3	0.9	-0.18	1522	1500	1515	1079	0.003	335
14.8726	-0.88	0.7	-108.43	0.06	0.78	-0.55	1522	1500	1515	1079	0.003	335
14.8756	-0.87	0.72	-108.43	-0.36	0.72	0.73	1522	1500	1515	1079	0.003	334
14.8786	-0.87	0.73	-108.43	0.43	0.6	0.49	1522	1500	1515	1079	0.003	336
14.8816	-0.86	0.74	-108.43	0.49	0.96	-0.97	1522	1500	1515	1079	0.003	335
14.8846	-0.85	0.72	-108.43	0.19	0.72	0.98	1522	1500	1515	1079	0.003	336
14.8876	-0.84	0.73	-108.43	0.37	0.72	-0.36	1522	1500	1515	1079	0.003	336
14.8906	-0.82	0.72	-108.43	-0.24	1.21	0.13	1522	1500	1515	1079	0.003	335
14.8936	-0.84	0.72	-108.42	-0.06	0.11	1.34	1522	1500	1515	1079	0.003	335
14.8966	-0.82	0.73	-108.43	-0.12	0.78	-0.24	1522	1500	1515	1079	0.003	336
14.8996	-0.83	0.72	-108.43	-0.12	0.72	-0.67	1522	1500	1515	1079	0.003	335
14.9026	-0.83	0.74	-108.43	0.19	0.72	-1.83	1522	1500	1515	1079	0.003	335
14.9056	-0.82	0.74	-108.42	-0.49	0.66	1.22	1522	1500	1515	1079	0.003	335
14.9086	-0.82	0.75	-108.43	0.19	0.29	0.19	1522	1500	1515	1079	0.003	336
14.9116	-0.8	0.75	-108.43	-0.3	0.23	-0.36	1522	1500	1515	1079	0.003	336
14.9146	-0.83	0.73	-108.43	0.19	1.69	-0.06	1522	1500	1515	1079	0.003	335
14.9176	-0.8	0.77	-108.43	-0.24	-0.01	-0.42	1522	1500	1515	1079	0.003	336
14.9206	-0.82	0.75	-108.42	-0.91	0.48	2.63	1522	1500	1515	1079	0.003	335
14.9236	-0.82	0.74	-108.43	0.43	1.63	-1.77	1522	1500	1515	1079	0.003	335
14.9266	-0.79	0.78	-108.43	-0.36	0.05	-1.22	1522	1500	1515	1079	0.003	334
14.9296	-0.81	0.76	-108.42	0	0.9	2.08	1522	1500	1515	1079	0.003	335
14.9326	-0.77	0.77	-108.43	-0.06	1.02	-2.01	1522	1500	1515	1079	0.003	335
14.9356	-0.79	0.79	-108.42	-0.91	-0.07	0.13	1522	1500	1515	1079	0.003	335
14.9386	-0.78	0.78	-108.43	0	1.15	-0.79	1522	1500	1515	1079	0.003	336
14.9416	-0.74	0.79	-108.43	-0.36	0.84	-1.09	1522	1500	1515	1079	0.003	335
14.9446	-0.77	0.78	-108.42	-0.24	0.41	1.59	1522	1500	1515	1079	0.003	336
14.9476	-0.74	0.8	-108.43	-0.24	0.78	-1.46	1522	1500	1515	1079	0.003	336
14.9506	-0.75	0.8	-108.42	-0.3	0.41	-0.18	1522	1500	1515	1079	0.003	336
14.9536	-0.75	0.81	-108.43	-0.06	0.84	-0.91	1522	1500	1515	1079	0.003	336
14.9566	-0.72	0.82	-108.43	-0.24	0.96	-0.97	1522	1500	1515	1079	0.003	335
14.9596	-0.74	0.81	-108.42	-0.3	0.54	1.89	1522	1500	1515	1079	0.003	335
14.9626	-0.73	0.83	-108.43	-0.24	0.72	-0.97	1522	1500	1515	1079	0.003	336
14.9656	-0.73	0.83	-108.43	-0.24	0.35	-1.16	1522	1500	1515	1079	0.003	330
14.9686	-0.72	0.82	-108.43	0	0.84	-0.42	1522	1500	1515	1079	0.003	336
14.9716	-0.72	0.83	-108.43	-0.24	0.78	0.67	1522	1500	1515	1079	0.003	334
14.9746	-0.72	0.83	-108.43	0	0.66	0.31	1522	1500	1515	1079	0.003	335
14.9776	-0.7	0.84	-108.43	-0.24	0.78	-0.42	1522	1500	1515	1079	0.003	336
14.9806	-0.71	0.84	-108.43	-0.24	0.6	-0.12	1522	1500	1515	1079	0.003	336
14.9836	-0.7	0.84	-108.43	-0.24	0.84	-0.85	1522	1500	1515	1079	0.003	336
14.9866	-0.7	0.84	-108.43	0	0.96	-1.03	1522	1500	1515	1079	0.003	336
14.9896	-0.7	0.84	-108.43	-0.3	0.78	0.8	1522	1500	1515	1079	0.003	335
14.9926	-0.69	0.85	-108.43	-0.18	0.48	0.73	1522	1500	1515	1079	0.003	336
14.9956	-0.69	0.85	-108.43	0.12	0.54	-0.42	1522	1500	1515	1079	0.003	334
14.9986	-0.68	0.86	-108.43	-0.24	0.9	-0.55	1522	1500	1515	1079	0.003	336
15.0016	-0.68	0.86	-108.43	0	0.72	-0.3	1522	1500	1515	1079	0.003	336
15.0046	-0.68	0.86	-108.43	-0.24	0.78	0.19	1522	1500	1515	1079	0.003	335
15.0076	-0.67	0.86	-108.43	-0.18	0.66	-0.12	1522	1500	1515	1079	0.003	336
15.0106	-0.67	0.87	-108.43	-0.24	0.66	0	1522	1500	1515	1079	0.003	335
15.0136	-0.67	0.87	-108.43	-0.3	0.66	-0.36	1522	1500	1515	1079	0.003	336
15.0166	-0.66	0.88	-108.43	0.06	0.84	-0.55	1522	1500	1515	1079	0.003	336
15.0196	-0.66	0.88	-108.43	-0.36	0.9	-0.55	1522	1500	1515	1079	0.003	336
15.0226	-0.66	0.88	-108.43	-0.3	0.72	0.13	1522	1500	1515	1079	0.003	336
15.0256	-0.66	0.88	-108.43	-0.3	0.41	-0.06	1522	1500	1515	1079	0.003	336
